nerd,params,country,score
Average User,Expert Recommendation,Nigeria,6.800000000000001
Average User,Expert Recommendation,Guyana,1.7999999999999998
Average User,Expert Recommendation,Taiwan,0.5999999999999999
Average User,Expert Recommendation,Brunei Darussalam,0.6
Average User,Expert Recommendation,Egypt,1.3
Average User,Expert Recommendation,Mauritius,1.6999999999999997
Average User,Expert Recommendation,Macedonia,0.6
Average User,Expert Recommendation,Uganda,2.4
Average User,Expert Recommendation,Malta,1.7999999999999998
Average User,Expert Recommendation,Tanzania,5.1
Average User,Expert Recommendation,United Arab Emirates,2.3
Average User,Expert Recommendation,Namibia,1.2
Average User,Expert Recommendation,Angola,1.2
Average User,Expert Recommendation,Myanmar,3.6
Average User,Expert Recommendation,Gabon,0.5
Average User,Expert Recommendation,Jersey,0.9
Average User,Expert Recommendation,Latvia,0.29999999999999993
Average User,Expert Recommendation,Kuwait,0.7999999999999999
Average User,Expert Recommendation,Tonga,0.29999999999999993
Average User,Expert Recommendation,Jordan,0.29999999999999993
Average User,Expert Recommendation,Albania,0.7
Average User,Expert Recommendation,Trinidad and Tobago,0.7
Average User,Expert Recommendation,China,3.4
Average User,Expert Recommendation,Niger,0.29999999999999993
Average User,Expert Recommendation,Qatar,1.7
Average User,Expert Recommendation,Bosnia and Herzegovina,1.5
Average User,Expert Recommendation,Serbia,2.5999999999999996
Average User,Expert Recommendation,Cape Verde,1.1
Average User,Expert Recommendation,Slovenia,0.3999999999999999
Average User,Expert Recommendation,Kyrgyzstan,0.4
Average User,Expert Recommendation,Curacao,0.6
Average User,Expert Recommendation,Bahrain,0.7999999999999999
Average User,Expert Recommendation,Haiti,0.3
Average User,Expert Recommendation,Rwanda,0.6
Average User,Expert Recommendation,Oman,0.5
Average User,Expert Recommendation,Seychelles,0.1
Average User,Expert Recommendation,Ethiopia,0.7
Average User,Expert Recommendation,Dominica,0.1
Average User,Expert Recommendation,Equatorial Guinea,0.1
Average User,Expert Recommendation,Slovakia,0.4
Average User,Expert Recommendation,Sudan,0.7999999999999999
Average User,Expert Recommendation,Malawi,0.19999999999999998
Average User,Safety,USA,1869.500000000003
Average User,Safety,Canada,405.9
Average User,Safety,Italy,3038.0000000000064
Average User,Safety,El Salvador,40.2
Average User,Safety,Australia,314.99999999999994
Average User,Safety,England,538.0999999999998
Average User,Safety,Brazil,1270.7
Average User,Safety,Indonesia,102.70000000000006
Average User,Safety,New Zealand,69.99999999999996
Average User,Safety,Ukraine,3.5
Average User,Safety,Uruguay,52.19999999999997
Average User,Safety,China,7.500000000000001
Average User,Safety,France,2908.8000000000015
Average User,Safety,Mexico,719.199999999998
Average User,Safety,Cote D'Ivoire,26.999999999999996
Average User,Safety,Colombia,247.10000000000028
Average User,Safety,Germany,2511.300000000001
Average User,Safety,Honduras,15.500000000000002
Average User,Safety,Argentina,291.60000000000014
Average User,Safety,Venezuela,191.3
Average User,Safety,Sri Lanka,12.400000000000002
Average User,Safety,Bolivia,49.599999999999994
Average User,Safety,nan,8.0
Average User,Safety,Ecuador,153.4000000000001
Average User,Safety,India,358.10000000000036
Average User,Safety,Guatemala,34.19999999999999
Average User,Safety,Belgium,255.29999999999993
Average User,Safety,Spain,642.0000000000009
Average User,Safety,Peru,91.69999999999999
Average User,Safety,Guadeloupe,9.7
Average User,Safety,French Polynesia,14.699999999999998
Average User,Safety,Chile,142.50000000000003
Average User,Safety,Paraguay,34.3
Average User,Safety,Romania,22.900000000000002
Average User,Safety,Singapore,22.700000000000003
Average User,Safety,Philippines,54.0
Average User,Safety,Taiwan,6.1
Average User,Safety,Costa Rica,43.199999999999996
Average User,Safety,Japan,23.2
Average User,Safety,Trinidad and Tobago,3.3999999999999995
Average User,Safety,Dominican Republic,15.9
Average User,Safety,Puerto Rico,10.0
Average User,Safety,Thailand,21.9
Average User,Safety,Senegal,9.9
Average User,Safety,New Caledonia,16.2
Average User,Safety,Malaysia,41.9
Average User,Safety,Martinique,8.899999999999999
Average User,Safety,Ireland,33.199999999999996
Average User,Safety,South Africa,48.20000000000001
Average User,Safety,Maldives,0.7
Average User,Safety,Nicaragua,15.500000000000004
Average User,Safety,Cambodia,5.3999999999999995
Average User,Safety,Panama,14.899999999999999
Average User,Safety,United Arab Emirates,13.1
Average User,Safety,Bangladesh,33.29999999999999
Average User,Safety,Myanmar,12.6
Average User,Safety,Saudi Arabia,3.0
Average User,Safety,Iran, Islamic Republic of",15.400000000000002
Average User,Safety,Iceland,3.2
Average User,Safety,Israel,9.9
Average User,Safety,Netherlands,62.59999999999999
Average User,Safety,Greece,29.899999999999995
Average User,Safety,Switzerland,350.6000000000001
Average User,Safety,Russia,5.9
Average User,Safety,Portugal,24.900000000000006
Average User,Safety,Denmark,16.500000000000004
Average User,Safety,Finland,16.7
Average User,Safety,Austria,177.90000000000018
Average User,Safety,Mauritius,8.299999999999999
Average User,Safety,Zambia,4.3
Average User,Safety,Morocco,51.4
Average User,Safety,Reunion,42.4
Average User,Safety,Jamaica,4.6000000000000005
Average User,Safety,Sweden,16.700000000000003
Average User,Safety,Hong Kong,4.699999999999999
Average User,Safety,Lebanon,3.8
Average User,Safety,Madagascar,20.7
Average User,Safety,Pakistan,20.200000000000006
Average User,Safety,"Korea, Republic of",2.9
Average User,Safety,Turkey,4.9
Average User,Safety,French Guiana,5.3999999999999995
Average User,Safety,Mayotte,4.699999999999999
Average User,Safety,Hungary,6.8
Average User,Safety,Kazakhstan,0.29999999999999993
Average User,Safety,Norway,23.700000000000003
Average User,Safety,Kenya,27.400000000000006
Average User,Safety,Tunisia,15.1
Average User,Safety,Croatia,12.0
Average User,Safety,Cameroon,25.89999999999999
Average User,Safety,Luxembourg,18.5
Average User,Safety,Ethiopia,2.5
Average User,Safety,Swaziland,1.1
Average User,Safety,Uganda,9.3
Average User,Safety,Algeria,52.99999999999998
Average User,Safety,Lithuania,3.8
Average User,Safety,Nepal,10.599999999999998
Average User,Safety,Poland,4.1
Average User,Safety,Namibia,2.5
Average User,Safety,Zimbabwe,9.700000000000001
Average User,Safety,Estonia,3.8000000000000003
Average User,Safety,Europe,18.499999999999993
Average User,Safety,Somalia,0.7
Average User,Safety,Isle of Man,2.8000000000000003
Average User,Safety,Cyprus,6.300000000000001
Average User,Safety,Nigeria,19.7
Average User,Safety,Botswana,1.9999999999999998
Average User,Safety,Jersey,3.2
Average User,Safety,San Marino,2.5999999999999996
Average User,Safety,Czech Republic,12.3
Average User,Safety,Guernsey,1.1
Average User,Safety,Slovenia,4.300000000000001
Average User,Safety,Bulgaria,5.199999999999999
Average User,Safety,Democratic Republic of the Congo,0.5
Average User,Safety,Qatar,2.5
Average User,Safety,Mali,3.9
Average User,Safety,Benin,7.2
Average User,Safety,Slovakia,4.6
Average User,Safety,Serbia,9.399999999999999
Average User,Safety,Albania,5.5
Average User,Safety,Ghana,14.5
Average User,Safety,Iraq,2.0
Average User,Safety,Bosnia and Herzegovina,2.0999999999999996
Average User,Safety,Gabon,1.2999999999999998
Average User,Safety,Vietnam,12.099999999999998
Average User,Safety,Chad,1.5
Average User,Safety,Niger,2.2
Average User,Safety,Burundi,2.5
Average User,Safety,Togo,8.3
Average User,Safety,Burkina Faso,9.499999999999998
Average User,Safety,Guinea,3.1
Average User,Safety,Rwanda,1.8999999999999995
Average User,Safety,Papua New Guinea,2.2
Average User,Safety,Holy See (Vatican City State),0.7
Average User,Safety,Malta,3.0
Average User,Safety,Liberia,0.7999999999999999
Average User,Safety,Jordan,1.9
Average User,Safety,Cuba,8.399999999999999
Average User,Safety,Lesotho,0.9
Average User,Safety,Mozambique,3.6999999999999997
Average User,Safety,Cape Verde,2.3
Average User,Safety,Kuwait,1.8999999999999997
Average User,Safety,Tanzania,6.1000000000000005
Average User,Safety,Curacao,2.6999999999999997
Average User,Safety,Djibouti,1.8
Average User,Safety,Haiti,2.4
Average User,Safety,"Democratic Republic of the Congo, The Democratic Republic of the",2.6
Average User,Safety,Monaco,1.7999999999999998
Average User,Safety,Aruba,0.6
Average User,Safety,"Moldova, Republic of",0.6
Average User,Safety,Northern Mariana Islands,0.7999999999999999
Average User,Safety,Mongolia,1.8
Average User,Safety,Asia/Pacific Region,0.9
Average User,Safety,Armenia,0.7
Average User,Safety,Fiji,0.9
Average User,Safety,Brunei Darussalam,3.6999999999999993
Average User,Safety,Egypt,5.0
Average User,Safety,Barbados,0.29999999999999993
Average User,Safety,Oman,1.6999999999999997
Average User,Safety,Marshall Islands,0.7999999999999999
Average User,Safety,Macedonia,1.7
Average User,Safety,Bahamas,0.7
Average User,Safety,Saint Pierre and Miquelon,0.6
Average User,Safety,Guyana,1.2999999999999998
Average User,Safety,Angola,0.9999999999999999
Average User,Safety,Latvia,1.6
Average User,Safety,Tonga,0.7999999999999999
Average User,Safety,Saint Martin,0.19999999999999998
Average User,Safety,Saint Lucia,0.5
Average User,Safety,Kyrgyzstan,0.29999999999999993
Average User,Safety,Seychelles,0.5
Average User,Safety,Dominica,0.4
Average User,Safety,Equatorial Guinea,0.5
Average User,Safety,Sudan,1.5
Average User,Safety,Malawi,0.6
Average User,Security,USA,2360.6000000000217
Average User,Security,Canada,505.8999999999991
Average User,Security,Italy,2660.8000000000047
Average User,Security,Australia,383.1000000000003
Average User,Security,England,677.7000000000002
Average User,Security,Brazil,1544.2000000000037
Average User,Security,Indonesia,103.10000000000008
Average User,Security,New Zealand,89.9
Average User,Security,Ukraine,4.3
Average User,Security,China,8.9
Average User,Security,France,3481.200000000015
Average User,Security,Mexico,595.6000000000005
Average User,Security,Cote D'Ivoire,29.599999999999998
Average User,Security,Germany,3483.4000000000356
Average User,Security,Argentina,236.09999999999988
Average User,Security,Venezuela,135.99999999999994
Average User,Security,Sri Lanka,11.500000000000002
Average User,Security,nan,7.800000000000001
Average User,Security,Ecuador,127.2
Average User,Security,India,359.1999999999997
Average User,Security,Guatemala,27.199999999999996
Average User,Security,Belgium,282.3
Average User,Security,Colombia,207.29999999999987
Average User,Security,Spain,529.6999999999998
Average User,Security,Peru,88.4
Average User,Security,Guadeloupe,12.1
Average User,Security,French Polynesia,17.1
Average User,Security,Chile,111.10000000000004
Average User,Security,Paraguay,25.800000000000008
Average User,Security,Romania,25.799999999999997
Average User,Security,Hong Kong,7.500000000000001
Average User,Security,Singapore,24.700000000000006
Average User,Security,Philippines,48.399999999999984
Average User,Security,Costa Rica,37.3
Average User,Security,Japan,24.2
Average User,Security,Uruguay,38.3
Average User,Security,Trinidad and Tobago,4.3999999999999995
Average User,Security,El Salvador,30.89999999999999
Average User,Security,Thailand,28.800000000000004
Average User,Security,Puerto Rico,7.8
Average User,Security,Senegal,13.600000000000001
Average User,Security,New Caledonia,19.500000000000004
Average User,Security,Malaysia,38.6
Average User,Security,Martinique,11.7
Average User,Security,Ireland,38.69999999999998
Average User,Security,Bolivia,35.599999999999994
Average User,Security,Dominican Republic,20.699999999999996
Average User,Security,Taiwan,4.3
Average User,Security,South Africa,57.899999999999984
Average User,Security,Maldives,0.6
Average User,Security,Nicaragua,15.9
Average User,Security,Cambodia,6.3
Average User,Security,United Arab Emirates,11.8
Average User,Security,Bangladesh,37.2
Average User,Security,Myanmar,11.1
Average User,Security,Panama,10.5
Average User,Security,Saudi Arabia,3.3999999999999995
Average User,Security,Iran, Islamic Republic of",15.2
Average User,Security,Iceland,2.4
Average User,Security,Israel,11.4
Average User,Security,Netherlands,70.89999999999998
Average User,Security,Greece,28.60000000000001
Average User,Security,Switzerland,441.7999999999996
Average User,Security,Russia,5.699999999999999
Average User,Security,Portugal,29.999999999999993
Average User,Security,Denmark,19.900000000000002
Average User,Security,Finland,16.700000000000003
Average User,Security,Austria,244.2000000000004
Average User,Security,Mauritius,10.4
Average User,Security,Zambia,4.7
Average User,Security,Morocco,68.09999999999998
Average User,Security,Reunion,51.29999999999998
Average User,Security,Jamaica,5.2
Average User,Security,Sweden,18.7
Average User,Security,Lebanon,2.9000000000000004
Average User,Security,Madagascar,24.299999999999994
Average User,Security,Pakistan,23.099999999999998
Average User,Security,"Korea, Republic of",2.5999999999999996
Average User,Security,Turkey,7.4
Average User,Security,French Guiana,4.7
Average User,Security,Mayotte,4.8999999999999995
Average User,Security,Hungary,7.5
Average User,Security,Kazakhstan,0.19999999999999998
Average User,Security,Norway,26.1
Average User,Security,Kenya,29.60000000000001
Average User,Security,Tunisia,17.6
Average User,Security,Croatia,12.0
Average User,Security,Cameroon,27.5
Average User,Security,Luxembourg,23.2
Average User,Security,Ethiopia,2.4
Average User,Security,Swaziland,1.1
Average User,Security,Uganda,10.0
Average User,Security,Algeria,62.1
Average User,Security,Lithuania,3.7
Average User,Security,Nepal,10.399999999999999
Average User,Security,Poland,4.9
Average User,Security,Namibia,3.1999999999999997
Average User,Security,Zimbabwe,8.200000000000001
Average User,Security,Estonia,4.1
Average User,Security,Europe,23.6
Average User,Security,Somalia,0.7999999999999999
Average User,Security,Isle of Man,2.3
Average User,Security,Cyprus,6.0
Average User,Security,Nigeria,19.899999999999995
Average User,Security,Botswana,1.6999999999999997
Average User,Security,Jersey,2.6999999999999997
Average User,Security,San Marino,2.1
Average User,Security,Czech Republic,12.9
Average User,Security,Guernsey,1.1
Average User,Security,Slovenia,3.4
Average User,Security,Bulgaria,5.400000000000001
Average User,Security,Democratic Republic of the Congo,0.4
Average User,Security,Qatar,2.1
Average User,Security,Mali,5.0
Average User,Security,Benin,8.799999999999999
Average User,Security,Slovakia,3.9
Average User,Security,Serbia,6.8999999999999995
Average User,Security,Albania,4.1
Average User,Security,Ghana,15.5
Average User,Security,Iraq,1.7000000000000002
Average User,Security,Bosnia and Herzegovina,2.3999999999999995
Average User,Security,Equatorial Guinea,1.5
Average User,Security,Malta,4.1
Average User,Security,Lao People's Democratic Republic,1.2999999999999998
Average User,Security,Gabon,1.8
Average User,Security,Vietnam,12.0
Average User,Security,Chad,2.7
Average User,Security,Burundi,2.1
Average User,Security,Togo,9.3
Average User,Security,Burkina Faso,10.700000000000001
Average User,Security,Guinea,3.3
Average User,Security,Rwanda,2.2
Average User,Security,Papua New Guinea,2.9
Average User,Security,Holy See (Vatican City State),0.7999999999999999
Average User,Security,Niger,1.1
Average User,Security,Jordan,1.8
Average User,Security,Cuba,5.3
Average User,Security,Lesotho,0.7
Average User,Security,Mozambique,3.1999999999999997
Average User,Security,Cape Verde,1.9999999999999996
Average User,Security,Kuwait,2.0
Average User,Security,Tanzania,6.3
Average User,Security,Curacao,2.8
Average User,Security,Djibouti,1.5999999999999999
Average User,Security,Haiti,3.3
Average User,Security,Honduras,10.600000000000001
Average User,Security,"Democratic Republic of the Congo, The Democratic Republic of the",2.9999999999999996
Average User,Security,Monaco,2.0
Average User,Security,Aruba,0.4
Average User,Security,"Moldova, Republic of",0.7999999999999999
Average User,Security,Northern Mariana Islands,0.7
Average User,Security,Mongolia,1.7
Average User,Security,Asia/Pacific Region,0.7999999999999999
Average User,Security,Armenia,0.9
Average User,Security,Fiji,0.9
Average User,Security,Egypt,6.9
Average User,Security,Brunei Darussalam,3.9999999999999996
Average User,Security,Barbados,0.19999999999999998
Average User,Security,Oman,1.7
Average User,Security,Marshall Islands,1.0
Average User,Security,Macedonia,1.7
Average User,Security,Bahamas,0.6
Average User,Security,Saint Pierre and Miquelon,0.7999999999999999
Average User,Security,Guyana,2.0
Average User,Security,Angola,0.9999999999999999
Average User,Security,Latvia,1.5999999999999999
Average User,Security,Tonga,0.9
Average User,Security,Saint Martin,0.1
Average User,Security,Saint Lucia,0.7999999999999999
Average User,Security,Kyrgyzstan,0.6
Average User,Security,Bahrain,0.6
Average User,Security,Seychelles,0.4
Average User,Security,Dominica,0.6
Average User,Security,Sudan,1.5
Average User,Security,Malawi,0.4
Average User,Friend or Family Recommendation,USA,374.80000000000064
Average User,Friend or Family Recommendation,Australia,49.60000000000002
Average User,Friend or Family Recommendation,Italy,755.7000000000107
Average User,Friend or Family Recommendation,Brazil,378.90000000000055
Average User,Friend or Family Recommendation,Canada,80.50000000000003
Average User,Friend or Family Recommendation,Argentina,112.4
Average User,Friend or Family Recommendation,Mexico,195.49999999999963
Average User,Friend or Family Recommendation,Venezuela,57.90000000000002
Average User,Friend or Family Recommendation,Peru,26.699999999999996
Average User,Friend or Family Recommendation,India,69.80000000000003
Average User,Friend or Family Recommendation,France,894.9000000000096
Average User,Friend or Family Recommendation,Ecuador,45.90000000000002
Average User,Friend or Family Recommendation,Pakistan,11.4
Average User,Friend or Family Recommendation,New Zealand,16.599999999999994
Average User,Friend or Family Recommendation,Switzerland,97.59999999999997
Average User,Friend or Family Recommendation,Germany,869.300000000006
Average User,Friend or Family Recommendation,England,97.19999999999997
Average User,Friend or Family Recommendation,Bangladesh,8.700000000000001
Average User,Friend or Family Recommendation,Cyprus,0.9
Average User,Friend or Family Recommendation,South Africa,10.1
Average User,Friend or Family Recommendation,Denmark,4.300000000000001
Average User,Friend or Family Recommendation,Croatia,4.1
Average User,Friend or Family Recommendation,Belgium,54.00000000000004
Average User,Friend or Family Recommendation,Spain,174.59999999999994
Average User,Friend or Family Recommendation,Ghana,3.1999999999999997
Average User,Friend or Family Recommendation,Morocco,12.899999999999995
Average User,Friend or Family Recommendation,Luxembourg,6.3999999999999995
Average User,Friend or Family Recommendation,Austria,63.60000000000001
Average User,Friend or Family Recommendation,Iran, Islamic Republic of",4.3999999999999995
Average User,Friend or Family Recommendation,Indonesia,30.100000000000005
Average User,Friend or Family Recommendation,Sweden,2.5999999999999996
Average User,Friend or Family Recommendation,Uruguay,13.799999999999999
Average User,Friend or Family Recommendation,Europe,5.800000000000001
Average User,Friend or Family Recommendation,Martinique,2.9
Average User,Friend or Family Recommendation,Netherlands,8.599999999999998
Average User,Friend or Family Recommendation,Chile,38.5
Average User,Friend or Family Recommendation,Colombia,73.4
Average User,Friend or Family Recommendation,El Salvador,16.1
Average User,Friend or Family Recommendation,Honduras,4.4
Average User,Friend or Family Recommendation,Bolivia,13.800000000000002
Average User,Friend or Family Recommendation,Bulgaria,4.1
Average User,Friend or Family Recommendation,Guatemala,14.6
Average User,Friend or Family Recommendation,Malaysia,6.499999999999998
Average User,Friend or Family Recommendation,Panama,4.1
Average User,Friend or Family Recommendation,Algeria,15.1
Average User,Friend or Family Recommendation,Costa Rica,14.799999999999995
Average User,Friend or Family Recommendation,Cote D'Ivoire,3.200000000000001
Average User,Friend or Family Recommendation,Philippines,11.799999999999997
Average User,Friend or Family Recommendation,Nicaragua,3.2
Average User,Friend or Family Recommendation,New Caledonia,2.7
Average User,Friend or Family Recommendation,Vietnam,2.1
Average User,Friend or Family Recommendation,Dominican Republic,4.800000000000002
Average User,Friend or Family Recommendation,French Polynesia,4.5
Average User,Friend or Family Recommendation,Reunion,11.399999999999997
Average User,Friend or Family Recommendation,Cambodia,2.7
Average User,Friend or Family Recommendation,Sri Lanka,1.5
Average User,Friend or Family Recommendation,Japan,4.3
Average User,Friend or Family Recommendation,"Korea, Republic of",0.1
Average User,Friend or Family Recommendation,Papua New Guinea,1.1
Average User,Friend or Family Recommendation,Romania,5.199999999999999
Average User,Friend or Family Recommendation,Lebanon,1.4000000000000001
Average User,Friend or Family Recommendation,Madagascar,4.0
Average User,Friend or Family Recommendation,Tunisia,4.5
Average User,Friend or Family Recommendation,Finland,3.8000000000000003
Average User,Friend or Family Recommendation,Zimbabwe,3.1
Average User,Friend or Family Recommendation,Poland,1.2999999999999998
Average User,Friend or Family Recommendation,Israel,1.7
Average User,Friend or Family Recommendation,San Marino,0.6
Average User,Friend or Family Recommendation,Togo,1.0999999999999999
Average User,Friend or Family Recommendation,nan,2.4999999999999996
Average User,Friend or Family Recommendation,Czech Republic,3.9
Average User,Friend or Family Recommendation,Turkey,1.2999999999999998
Average User,Friend or Family Recommendation,"Democratic Republic of the Congo, The Democratic Republic of the",0.7999999999999999
Average User,Friend or Family Recommendation,Senegal,2.9
Average User,Friend or Family Recommendation,Kenya,4.7
Average User,Friend or Family Recommendation,Singapore,7.099999999999999
Average User,Friend or Family Recommendation,Greece,7.499999999999999
Average User,Friend or Family Recommendation,Mayotte,1.7
Average User,Friend or Family Recommendation,Monaco,0.4999999999999999
Average User,Friend or Family Recommendation,Burundi,0.6
Average User,Friend or Family Recommendation,Zambia,0.7999999999999999
Average User,Friend or Family Recommendation,Burkina Faso,2.2
Average User,Friend or Family Recommendation,Benin,1.0999999999999999
Average User,Friend or Family Recommendation,Mozambique,2.7
Average User,Friend or Family Recommendation,Portugal,6.199999999999999
Average User,Friend or Family Recommendation,Cameroon,5.5
Average User,Friend or Family Recommendation,Mauritius,2.7
Average User,Friend or Family Recommendation,Lithuania,1.7999999999999998
Average User,Friend or Family Recommendation,Norway,2.6999999999999997
Average User,Friend or Family Recommendation,Nepal,2.1
Average User,Friend or Family Recommendation,Aruba,0.9
Average User,Friend or Family Recommendation,Hong Kong,0.8
Average User,Friend or Family Recommendation,Paraguay,8.2
Average User,Friend or Family Recommendation,French Guiana,1.1999999999999997
Average User,Friend or Family Recommendation,Cuba,2.7
Average User,Friend or Family Recommendation,Estonia,0.7999999999999999
Average User,Friend or Family Recommendation,Hungary,2.5
Average User,Friend or Family Recommendation,Thailand,7.299999999999999
Average User,Friend or Family Recommendation,Guadeloupe,1.6
Average User,Friend or Family Recommendation,Djibouti,0.4
Average User,Friend or Family Recommendation,Guinea,0.29999999999999993
Average User,Friend or Family Recommendation,Ireland,7.6
Average User,Friend or Family Recommendation,"Moldova, Republic of",0.1
Average User,Friend or Family Recommendation,Northern Mariana Islands,0.19999999999999998
Average User,Friend or Family Recommendation,Curacao,1.1
Average User,Friend or Family Recommendation,Jamaica,0.3
Average User,Friend or Family Recommendation,Ukraine,0.7
Average User,Friend or Family Recommendation,Mongolia,0.7999999999999999
Average User,Friend or Family Recommendation,Gabon,0.7999999999999999
Average User,Friend or Family Recommendation,Saint Pierre and Miquelon,0.29999999999999993
Average User,Friend or Family Recommendation,Nigeria,4.3
Average User,Friend or Family Recommendation,Guyana,0.9999999999999999
Average User,Friend or Family Recommendation,Taiwan,0.3
Average User,Friend or Family Recommendation,Brunei Darussalam,0.4999999999999999
Average User,Friend or Family Recommendation,Egypt,0.7999999999999999
Average User,Friend or Family Recommendation,Russia,0.6
Average User,Friend or Family Recommendation,Uganda,2.1
Average User,Friend or Family Recommendation,Malta,1.5999999999999999
Average User,Friend or Family Recommendation,Tanzania,4.5
Average User,Friend or Family Recommendation,United Arab Emirates,1.1
Average User,Friend or Family Recommendation,Namibia,0.5
Average User,Friend or Family Recommendation,Angola,0.9999999999999999
Average User,Friend or Family Recommendation,Myanmar,2.2
Average User,Friend or Family Recommendation,Saudi Arabia,1.2
Average User,Friend or Family Recommendation,Jersey,0.1
Average User,Friend or Family Recommendation,Latvia,0.19999999999999998
Average User,Friend or Family Recommendation,Kuwait,1.5
Average User,Friend or Family Recommendation,Puerto Rico,0.4
Average User,Friend or Family Recommendation,Tonga,0.1
Average User,Friend or Family Recommendation,Jordan,0.19999999999999998
Average User,Friend or Family Recommendation,Albania,0.3999999999999999
Average User,Friend or Family Recommendation,Trinidad and Tobago,0.1
Average User,Friend or Family Recommendation,China,3.5
Average User,Friend or Family Recommendation,Niger,0.1
Average User,Friend or Family Recommendation,Qatar,0.6
Average User,Friend or Family Recommendation,Bosnia and Herzegovina,0.39999999999999997
Average User,Friend or Family Recommendation,Serbia,2.6999999999999997
Average User,Friend or Family Recommendation,Cape Verde,0.8999999999999999
Average User,Friend or Family Recommendation,Slovenia,0.3
Average User,Friend or Family Recommendation,Kyrgyzstan,0.7
Average User,Friend or Family Recommendation,Haiti,0.7
Average User,Friend or Family Recommendation,Rwanda,0.5
Average User,Friend or Family Recommendation,Seychelles,0.7
Average User,Friend or Family Recommendation,Ethiopia,0.1
Average User,Friend or Family Recommendation,Dominica,0.29999999999999993
Average User,Friend or Family Recommendation,Equatorial Guinea,0.29999999999999993
Average User,Friend or Family Recommendation,Slovakia,0.19999999999999998
Average User,Friend or Family Recommendation,Sudan,0.3999999999999999
Average User,Friend or Family Recommendation,Malawi,0.1
Average User,Friend or Family Recommendation,Mali,0.19999999999999998
nan,Price,England,14.199999999999998
nan,Price,USA,56.80000000000002
nan,Price,India,26.299999999999997
nan,Price,Israel,1.2
nan,Price,Bangladesh,9.1
nan,Price,France,81.49999999999999
nan,Price,Algeria,3.1
nan,Price,Morocco,4.0
nan,Price,Paraguay,1.5
nan,Price,Switzerland,7.1000000000000005
nan,Price,Italy,118.40000000000005
nan,Price,Germany,110.50000000000003
nan,Price,Spain,9.7
nan,Price,Mexico,15.399999999999999
nan,Price,Brazil,42.3
nan,Price,Canada,15.900000000000004
nan,Price,Ecuador,6.2
nan,Price,Belgium,8.7
nan,Price,Colombia,10.5
nan,Price,Nicaragua,2.0
nan,Price,Sri Lanka,1.7999999999999998
nan,Price,Argentina,13.700000000000001
nan,Price,Peru,3.4
nan,Price,Venezuela,6.3
nan,Price,French Guiana,0.1
nan,Price,Australia,4.800000000000001
nan,Price,Poland,1.0
nan,Price,South Africa,1.7
nan,Price,Egypt,0.7
nan,Price,Zimbabwe,1.7999999999999998
nan,Price,Pakistan,4.0
nan,Price,Austria,7.199999999999999
nan,Price,Cote D'Ivoire,5.8999999999999995
nan,Price,Senegal,0.9
nan,Price,Thailand,1.6
nan,Price,Netherlands,2.5
nan,Price,Maldives,0.5
nan,Price,Russia,1.0
nan,Price,Madagascar,1.0
nan,Price,Ireland,0.7999999999999999
nan,Price,Philippines,1.2999999999999998
nan,Price,Romania,1.7000000000000002
nan,Price,Albania,1.4
nan,Price,Togo,1.0
nan,Price,Uganda,1.0
nan,Price,Costa Rica,2.5
nan,Price,Reunion,1.0
nan,Price,Panama,1.6
nan,Price,Indonesia,5.8999999999999995
nan,Price,Chile,4.2
nan,Price,China,0.9
nan,Price,Niger,0.7
nan,Price,Martinique,2.2
nan,Price,Iran, Islamic Republic of",3.7
nan,Price,New Caledonia,0.19999999999999998
nan,Price,Cambodia,2.0
nan,Price,Croatia,0.9
nan,Price,Turkey,1.0
nan,Price,Vietnam,1.1
nan,Price,Puerto Rico,1.0
nan,Price,Serbia,0.5
nan,Price,Mayotte,0.9
nan,Price,Nepal,1.1
nan,Price,Myanmar,0.9
nan,Price,New Zealand,0.19999999999999998
nan,Price,Tunisia,1.0
nan,Price,El Salvador,2.9
nan,Price,Haiti,0.9
nan,Price,Mali,0.6
nan,Price,Tanzania,0.29999999999999993
nan,Price,Guatemala,1.8
nan,Price,Honduras,1.0
nan,Price,Finland,1.0
nan,Price,Trinidad and Tobago,0.29999999999999993
nan,Price,"Democratic Republic of the Congo, The Democratic Republic of the",1.0
nan,Price,Malaysia,1.0
nan,User Reviews,England,5.8
nan,User Reviews,Colombia,1.5
nan,User Reviews,USA,13.999999999999998
nan,User Reviews,Brazil,10.900000000000002
nan,User Reviews,Italy,36.90000000000002
nan,User Reviews,Peru,1.2
nan,User Reviews,Venezuela,0.7
nan,User Reviews,Mexico,6.0
nan,User Reviews,French Guiana,0.6
nan,User Reviews,India,10.500000000000002
nan,User Reviews,Canada,3.5999999999999996
nan,User Reviews,Bangladesh,3.2
nan,User Reviews,Switzerland,3.8999999999999995
nan,User Reviews,Poland,0.1
nan,User Reviews,France,25.700000000000003
nan,User Reviews,South Africa,0.7999999999999999
nan,User Reviews,Egypt,0.1
nan,User Reviews,Germany,27.70000000000001
nan,User Reviews,Argentina,4.4
nan,User Reviews,Spain,5.3999999999999995
nan,User Reviews,Zimbabwe,1.2
nan,User Reviews,Pakistan,1.7
nan,User Reviews,Austria,2.5999999999999996
nan,User Reviews,Cote D'Ivoire,1.5
nan,User Reviews,Senegal,0.19999999999999998
nan,User Reviews,Belgium,1.5999999999999999
nan,User Reviews,Maldives,0.1
nan,User Reviews,Russia,0.5
nan,User Reviews,Madagascar,0.29999999999999993
